mascot,vs,opponent,date,time,timezone,chanceToWin
ducks,@,Avalanche,10/13/2017,7:00 PM,MT,60
ducks,@,Avalanche,1/15/2018,1:00 PM,MT,60
ducks,@,Blackhawks,11/27/2017,7:30 PM,CT,75
ducks,@,Blackhawks,2/15/2018,7:30 PM,CT,75
ducks,@,Blue Jackets,12/1/2017,7:00 PM,ET,76
ducks,@,Blues,11/29/2017,8:00 PM,CT,59
ducks,@,Blues,12/14/2017,7:00 PM,CT,59
ducks,@,Bruins,1/30/2018,7:00 PM,ET,76
ducks,@,Canadiens,2/3/2018,1:00 PM,ET,65
ducks,@,Canucks,1/2/2018,7:00 PM,PT,76
ducks,@,Canucks,3/27/2018,7:00 PM,PT,76
ducks,@,Capitals,12/16/2017,7:30 PM,ET,60
ducks,@,Coyotes,2/24/2018,6:00 PM,MT,74
ducks,@,Coyotes,4/7/2018,6:00 PM,MT,74
ducks,@,Devils,12/18/2017,7:00 PM,ET,70
ducks,vs.,Coyotes,10/5/2017,7:00 PM,PT,74
ducks,vs.,Flyers,10/7/2017,7:00 PM,PT,69
ducks,vs.,Flames,10/9/2017,7:00 PM,PT,81
ducks,vs.,Islanders,10/11/2017,7:00 PM,PT,80
ducks,vs.,Sabres,10/15/2017,6:00 PM,PT,75
ducks,vs.,Canadiens,10/20/2017,7:00 PM,PT,65
ducks,vs.,Maple Leafs,11/1/2017,7:00 PM,PT,79
ducks,vs.,Predators,11/3/2017,7:00 PM,PT,68
ducks,vs.,Kings,11/7/2017,7:00 PM,PT,69
ducks,vs.,Canucks,11/9/2017,7:00 PM,PT,76
ducks,vs.,Lightning,11/12/2017,5:00 PM,PT,64
ducks,vs.,Bruins,11/15/2017,7:00 PM,PT,76
ducks,vs.,Panthers,11/19/2017,5:00 PM,PT,80
ducks,vs.,Golden Knights,11/22/2017,7:00 PM,PT,85
ducks,vs.,Jets,11/24/2017,1:00 PM,PT,72
ducks,vs.,Senators,12/6/2017,7:00 PM,PT,64
ducks,vs.,Wild,12/8/2017,7:00 PM,PT,68
ducks,vs.,Hurricanes,12/11/2017,7:00 PM,PT,71
ducks,vs.,Golden Knights,12/27/2017,7:00 PM,PT,85
ducks,vs.,Flames,12/29/2017,7:00 PM,PT,81
ducks,vs.,Coyotes,12/31/2017,1:00 PM,PT,74
ducks,vs.,Penguins,1/17/2018,7:00 PM,PT,61
ducks,vs.,Kings,1/19/2018,7:00 PM,PT,69
ducks,vs.,Sharks,1/21/2018,6:00 PM,PT,64
ducks,vs.,Rangers,1/23/2018,7:00 PM,PT,65
ducks,vs.,Jets,1/25/2018,7:00 PM,PT,72
ducks,vs.,Oilers,2/9/2018,7:00 PM,PT,75
ducks,vs.,Sharks,2/11/2018,5:00 PM,PT,64
ducks,vs.,Stars,2/21/2018,7:00 PM,PT,69
ducks,vs.,Oilers,2/25/2018,5:00 PM,PT,75
ducks,vs.,Blue Jackets,3/2/2018,7:00 PM,PT,76
ducks,vs.,Blackhawks,3/4/2018,1:00 PM,PT,75
ducks,vs.,Capitals,3/6/2018,7:00 PM,PT,60
ducks,vs.,Blues,3/12/2018,7:00 PM,PT,59
ducks,vs.,Canucks,3/14/2018,7:00 PM,PT,76
ducks,vs.,Red Wings,3/16/2018,7:00 PM,PT,70
ducks,vs.,Devils,3/18/2018,6:00 PM,PT,70
ducks,vs.,Kings,3/30/2018,7:00 PM,PT,69
ducks,vs.,Avalanche,4/1/2018,6:00 PM,PT,60
ducks,vs.,Wild,4/4/2018,7:00 PM,PT,68
ducks,vs.,Stars,4/6/2018,7:00 PM,PT,69
ducks,@,Flames,1/6/2018,8:00 PM,MT,81
ducks,@,Flames,3/21/2018,7:30 PM,MT,81
ducks,@,Flyers,10/24/2017,7:00 PM,ET,69
ducks,@,Golden Knights,12/5/2017,7:00 PM,MT,85
ducks,@,Golden Knights,2/19/2018,7:00 PM,MT,85
ducks,@,Hurricanes,10/29/2017,5:00 PM,ET,71
ducks,@,Islanders,12/21/2017,7:00 PM,ET,80
ducks,@,Jets,3/23/2018,7:00 PM,CT,72
ducks,@,Kings,11/25/2017,7:30 PM,PT,69
ducks,@,Kings,1/13/2018,7:30 PM,PT,69
ducks,@,Lightning,10/28/2017,7:00 PM,ET,64
ducks,@,Maple Leafs,2/5/2018,7:00 PM,ET,79
ducks,@,Oilers,1/4/2018,7:00 PM,MT,75
ducks,@,Oilers,3/25/2018,7:30 PM,MT,75
ducks,@,Panthers,10/26/2017,7:30 PM,ET,80
ducks,@,Penguins,12/23/2017,7:00 PM,ET,61
ducks,@,Predators,12/2/2017,7:00 PM,CT,68
ducks,@,Predators,3/8/2018,7:00 PM,CT,68
ducks,@,Rangers,12/19/2017,7:00 PM,ET,65
ducks,@,Red Wings,2/13/2018,7:30 PM,ET,70
ducks,@,Sabres,2/6/2018,7:00 PM,ET,75
ducks,@,Senators,2/1/2018,7:30 PM,ET,64
ducks,@,Sharks,11/4/2017,7:30 PM,PT,64
ducks,@,Sharks,11/20/2017,7:30 PM,PT,64
ducks,@,Stars,3/9/2018,7:30 PM,CT,69
ducks,@,Wild,2/17/2018,1:00 PM,CT,68
coyotes,@,Avalanche,12/27/2017,7:00 PM,MT,32
coyotes,@,Avalanche,3/10/2018,1:00 PM,MT,32
coyotes,@,Blackhawks,12/10/2017,6:00 PM,CT,47
coyotes,@,Blue Jackets,12/9/2017,7:00 PM,ET,48
coyotes,@,Blues,11/9/2017,7:00 PM,CT,31
coyotes,@,Blues,1/20/2018,7:00 PM,CT,31
coyotes,@,Bruins,12/7/2017,7:00 PM,ET,48
coyotes,@,Canadiens,11/16/2017,7:30 PM,ET,37
coyotes,@,Canucks,3/7/2018,7:00 PM,PT,48
coyotes,@,Canucks,4/5/2018,7:00 PM,PT,48
coyotes,@,Capitals,11/6/2017,7:00 PM,ET,32
coyotes,vs.,Golden Knights,10/7/2017,6:00 PM,MT,57
coyotes,vs.,Red Wings,10/12/2017,7:00 PM,MT,42
coyotes,vs.,Bruins,10/14/2017,6:00 PM,MT,48
coyotes,vs.,Stars,10/19/2017,7:00 PM,MT,41
coyotes,vs.,Blackhawks,10/21/2017,6:00 PM,MT,47
coyotes,vs.,Sabres,11/2/2017,7:00 PM,MT,47
coyotes,vs.,Hurricanes,11/4/2017,6:00 PM,MT,43
coyotes,vs.,Jets,11/11/2017,8:00 PM,MT,44
coyotes,vs.,Sharks,11/22/2017,7:00 PM,MT,36
coyotes,vs.,Kings,11/24/2017,7:00 PM,MT,41
coyotes,vs.,Golden Knights,11/25/2017,6:00 PM,MT,57
coyotes,vs.,Devils,12/2/2017,6:00 PM,MT,42
coyotes,vs.,Lightning,12/14/2017,7:00 PM,MT,36
coyotes,vs.,Penguins,12/16/2017,6:00 PM,MT,33
coyotes,vs.,Panthers,12/19/2017,7:00 PM,MT,52
coyotes,vs.,Capitals,12/22/2017,7:00 PM,MT,32
coyotes,vs.,Avalanche,12/23/2017,6:00 PM,MT,32
coyotes,vs.,Maple Leafs,12/28/2017,7:00 PM,MT,51
coyotes,vs.,Predators,1/4/2018,7:00 PM,MT,40
coyotes,vs.,Rangers,1/6/2018,6:00 PM,MT,37
coyotes,vs.,Oilers,1/12/2018,7:00 PM,MT,47
coyotes,vs.,Sharks,1/16/2018,7:00 PM,MT,36
coyotes,vs.,Islanders,1/22/2018,7:00 PM,MT,52
coyotes,vs.,Blue Jackets,1/25/2018,7:00 PM,MT,48
coyotes,vs.,Stars,2/1/2018,7:00 PM,MT,41
coyotes,vs.,Flyers,2/10/2018,6:00 PM,MT,41
coyotes,vs.,Blackhawks,2/12/2018,7:00 PM,MT,47
coyotes,vs.,Canadiens,2/15/2018,7:00 PM,MT,37
coyotes,vs.,Oilers,2/17/2018,2:00 PM,MT,47
coyotes,vs.,Flames,2/22/2018,7:00 PM,MT,53
coyotes,vs.,Ducks,2/24/2018,6:00 PM,MT,32
coyotes,vs.,Canucks,2/25/2018,7:30 PM,MT,48
coyotes,vs.,Wild,3/1/2018,7:00 PM,MT,40
coyotes,vs.,Senators,3/3/2018,6:00 PM,MT,36
coyotes,vs.,Canucks,3/11/2018,6:00 PM,MT,48
coyotes,vs.,Kings,3/13/2018,7:00 PM,MT,41
coyotes,vs.,Predators,3/15/2018,7:00 PM,MT,40
coyotes,vs.,Wild,3/17/2018,6:00 PM,MT,40
coyotes,vs.,Flames,3/19/2018,7:00 PM,MT,53
coyotes,vs.,Blues,3/31/2018,6:00 PM,MT,31
coyotes,vs.,Ducks,4/7/2018,6:00 PM,MT,32
coyotes,@,Devils,10/28/2017,7:00 PM,ET,42
coyotes,@,Ducks,10/5/2017,7:00 PM,PT,32
coyotes,@,Ducks,12/31/2017,1:00 PM,PT,32
coyotes,@,Flames,11/30/2017,7:00 PM,MT,53
coyotes,@,Flames,4/3/2018,7:00 PM,MT,53
coyotes,@,Flyers,10/30/2017,7:00 PM,ET,41
coyotes,@,Golden Knights,10/10/2017,7:00 PM,MT,57
coyotes,@,Golden Knights,12/3/2017,5:00 PM,MT,57
coyotes,@,Golden Knights,3/28/2018,7:00 PM,MT,57
coyotes,@,Hurricanes,3/22/2018,7:00 PM,ET,43
coyotes,@,Islanders,10/24/2017,7:00 PM,ET,52
coyotes,@,Jets,11/14/2017,7:00 PM,CT,44
coyotes,@,Jets,2/6/2018,7:00 PM,CT,44
coyotes,@,Kings,2/3/2018,7:30 PM,PT,41
coyotes,@,Kings,3/29/2018,7:30 PM,PT,41
coyotes,@,Lightning,3/26/2018,7:30 PM,ET,36
coyotes,@,Maple Leafs,11/20/2017,7:00 PM,ET,51
coyotes,@,Oilers,11/28/2017,7:00 PM,MT,47
coyotes,@,Oilers,3/5/2018,7:00 PM,MT,47
coyotes,@,Panthers,3/24/2018,7:00 PM,ET,52
coyotes,@,Penguins,11/7/2017,7:00 PM,ET,33
coyotes,@,Predators,1/18/2018,7:00 PM,CT,40
coyotes,@,Rangers,10/26/2017,7:00 PM,ET,37
coyotes,@,Red Wings,10/31/2017,7:30 PM,ET,42
coyotes,@,Sabres,3/21/2018,7:00 PM,ET,47
coyotes,@,Senators,11/18/2017,2:00 PM,ET,36
coyotes,@,Sharks,1/13/2018,7:30 PM,PT,36
coyotes,@,Sharks,2/13/2018,7:30 PM,PT,36
coyotes,@,Stars,10/17/2017,7:30 PM,CT,41
coyotes,@,Wild,2/8/2018,7:00 PM,CT,40
bruins,@,Avalanche,10/11/2017,7:30 PM,MT,28
bruins,@,Blackhawks,3/11/2018,11:30 PM,CT,43
bruins,@,Blue Jackets,10/30/2017,7:00 PM,ET,44
bruins,@,Blues,3/21/2018,7:00 PM,CT,27
bruins,vs.,Predators,10/5/2017,7:00 PM,ET,36
bruins,vs.,Avalanche,10/9/2017,1:00 PM,ET,28
bruins,vs.,Canucks,10/19/2017,7:00 PM,ET,44
bruins,vs.,Sabres,10/21/2017,7:00 PM,ET,43
bruins,vs.,Sharks,10/26/2017,7:00 PM,ET,32
bruins,vs.,Kings,10/28/2017,7:00 PM,ET,37
bruins,vs.,Golden Knights,11/2/2017,7:00 PM,ET,53
bruins,vs.,Capitals,11/4/2017,7:00 PM,ET,28
bruins,vs.,Wild,11/6/2017,7:00 PM,ET,36
bruins,vs.,Maple Leafs,11/11/2017,7:00 PM,ET,47
bruins,vs.,Penguins,11/24/2017,1:00 PM,ET,29
bruins,vs.,Oilers,11/26/2017,5:00 PM,ET,43
bruins,vs.,Lightning,11/29/2017,7:30 PM,ET,32
bruins,vs.,Coyotes,12/7/2017,7:00 PM,ET,42
bruins,vs.,Islanders,12/9/2017,7:00 PM,ET,48
bruins,vs.,Capitals,12/14/2017,7:00 PM,ET,28
bruins,vs.,Rangers,12/16/2017,5:00 PM,ET,33
bruins,vs.,Blue Jackets,12/18/2017,7:00 PM,ET,44
bruins,vs.,Jets,12/21/2017,7:00 PM,ET,40
bruins,vs.,Red Wings,12/23/2017,1:00 PM,ET,38
bruins,vs.,Senators,12/27/2017,7:00 PM,ET,32
bruins,vs.,Panthers,1/4/2018,7:00 PM,ET,48
bruins,vs.,Hurricanes,1/6/2018,7:00 PM,ET,39
bruins,vs.,Stars,1/15/2018,1:00 PM,ET,37
bruins,vs.,Canadiens,1/17/2018,7:30 PM,ET,33
bruins,vs.,Devils,1/23/2018,7:00 PM,ET,38
bruins,vs.,Ducks,1/30/2018,7:00 PM,ET,28
bruins,vs.,Blues,2/1/2018,7:00 PM,ET,27
bruins,vs.,Maple Leafs,2/3/2018,7:00 PM,ET,47
bruins,vs.,Sabres,2/10/2018,7:00 PM,ET,43
bruins,vs.,Flames,2/13/2018,7:00 PM,ET,49
bruins,vs.,Hurricanes,2/27/2018,7:00 PM,ET,39
bruins,vs.,Penguins,3/1/2018,7:00 PM,ET,29
bruins,vs.,Canadiens,3/3/2018,5:00 PM,ET,33
bruins,vs.,Red Wings,3/6/2018,7:00 PM,ET,38
bruins,vs.,Flyers,3/8/2018,7:00 PM,ET,37
bruins,vs.,Blackhawks,3/10/2018,1:00 PM,ET,43
bruins,vs.,Blue Jackets,3/19/2018,7:00 PM,ET,44
bruins,vs.,Lightning,3/29/2018,7:00 PM,ET,32
bruins,vs.,Panthers,3/31/2018,1:00 PM,ET,48
bruins,vs.,Senators,4/7/2018,7:00 PM,ET,32
bruins,@,Canadiens,1/13/2018,7:00 PM,ET,33
bruins,@,Canadiens,1/20/2018,7:00 PM,ET,33
bruins,@,Canucks,2/17/2018,7:00 PM,PT,44
bruins,@,Capitals,12/28/2017,7:00 PM,ET,28
bruins,@,Coyotes,10/14/2017,6:00 PM,MT,42
bruins,@,Devils,11/22/2017,7:00 PM,ET,38
bruins,@,Devils,2/11/2018,7:00 PM,ET,38
bruins,@,Ducks,11/15/2017,7:00 PM,PT,28
bruins,@,Flames,2/19/2018,2:00 PM,MT,49
bruins,@,Flyers,12/2/2017,1:00 PM,ET,37
bruins,@,Flyers,4/1/2018,12:30 AM,ET,37
bruins,@,Golden Knights,10/15/2017,4:00 PM,MT,53
bruins,@,Hurricanes,3/13/2018,7:00 PM,ET,39
bruins,@,Islanders,1/2/2018,7:00 PM,ET,48
bruins,@,Islanders,1/18/2018,7:00 PM,ET,48
bruins,@,Jets,3/27/2018,7:00 PM,CT,40
bruins,@,Kings,11/16/2017,7:30 PM,PT,37
bruins,@,Lightning,3/17/2018,7:00 PM,ET,32
bruins,@,Lightning,4/3/2018,7:30 PM,ET,32
bruins,@,Maple Leafs,11/10/2017,7:00 PM,ET,47
bruins,@,Maple Leafs,2/24/2018,7:00 PM,ET,47
bruins,@,Oilers,2/20/2018,7:00 PM,MT,43
bruins,@,Panthers,3/15/2018,7:30 PM,ET,48
bruins,@,Panthers,4/5/2018,7:30 PM,ET,48
bruins,@,Penguins,1/7/2018,7:30 PM,ET,29
bruins,@,Predators,12/4/2017,7:00 PM,CT,36
bruins,@,Rangers,11/8/2017,8:00 PM,ET,33
bruins,@,Rangers,2/7/2018,8:00 PM,ET,33
bruins,@,Red Wings,12/13/2017,8:00 PM,ET,38
bruins,@,Red Wings,2/6/2018,7:30 PM,ET,38
bruins,@,Sabres,12/19/2017,7:00 PM,ET,43
bruins,@,Sabres,2/25/2018,5:00 PM,ET,43
bruins,@,Senators,12/30/2017,7:00 PM,ET,32
bruins,@,Senators,1/25/2018,7:30 PM,ET,32
bruins,@,Sharks,11/18/2017,7:30 PM,PT,32
bruins,@,Stars,3/23/2018,7:30 PM,CT,37
bruins,@,Wild,3/25/2018,6:30 PM,CT,36
sabres,@,Avalanche,12/5/2017,7:00 PM,MT,30
sabres,@,Blackhawks,12/8/2017,7:30 PM,CT,45
sabres,@,Blue Jackets,10/25/2017,8:00 PM,ET,46
sabres,@,Blues,12/10/2017,6:00 PM,CT,29
sabres,@,Bruins,10/21/2017,7:00 PM,ET,46
sabres,@,Bruins,2/10/2018,7:00 PM,ET,46
sabres,@,Canadiens,11/11/2017,7:00 PM,ET,35
sabres,@,Canadiens,11/25/2017,7:00 PM,ET,35
sabres,@,Canucks,1/25/2018,7:00 PM,PT,46
sabres,@,Capitals,2/24/2018,7:00 PM,ET,30
sabres,@,Coyotes,11/2/2017,7:00 PM,MT,44
sabres,@,Devils,12/29/2017,7:00 PM,ET,40
sabres,@,Ducks,10/15/2017,6:00 PM,PT,30
sabres,@,Flames,1/22/2018,7:00 PM,MT,51
sabres,@,Flyers,12/14/2017,7:00 PM,ET,39
sabres,@,Flyers,1/7/2018,1:00 PM,ET,39
sabres,@,Golden Knights,10/17/2017,7:00 PM,MT,55
sabres,@,Hurricanes,12/23/2017,7:00 PM,ET,41
sabres,@,Islanders,10/7/2017,7:00 PM,ET,50
sabres,@,Islanders,12/27/2017,7:00 PM,ET,50
sabres,@,Jets,1/5/2018,7:00 PM,CT,42
sabres,@,Kings,10/14/2017,7:30 PM,PT,39
sabres,@,Lightning,2/28/2018,7:00 PM,ET,34
sabres,@,Lightning,4/6/2018,7:30 PM,ET,34
sabres,@,Maple Leafs,3/26/2018,7:00 PM,ET,49
sabres,@,Maple Leafs,4/2/2018,7:00 PM,ET,49
sabres,@,Oilers,1/23/2018,7:00 PM,MT,45
sabres,@,Panthers,3/2/2018,7:30 PM,ET,50
sabres,@,Panthers,4/7/2018,7:00 PM,ET,50
sabres,@,Penguins,11/14/2017,7:00 PM,ET,31
sabres,@,Penguins,12/2/2017,7:00 PM,ET,31
sabres,@,Predators,3/31/2018,7:00 PM,CT,38
sabres,@,Rangers,1/18/2018,7:00 PM,ET,35
sabres,@,Rangers,3/24/2018,7:00 PM,ET,35
sabres,@,Red Wings,11/17/2017,7:30 PM,ET,40
sabres,@,Red Wings,2/22/2018,7:30 PM,ET,40
sabres,vs.,Canadiens,10/5/2017,7:00 PM,ET,35
sabres,vs.,Devils,10/9/2017,3:00 PM,ET,40
sabres,vs.,Canucks,10/20/2017,7:00 PM,ET,46
sabres,vs.,Red Wings,10/24/2017,7:00 PM,ET,40
sabres,vs.,Sharks,10/28/2017,1:00 PM,ET,34
sabres,vs.,Capitals,11/7/2017,7:00 PM,ET,30
sabres,vs.,Panthers,11/10/2017,7:00 PM,ET,50
sabres,vs.,Hurricanes,11/18/2017,7:00 PM,ET,41
sabres,vs.,Blue Jackets,11/20/2017,7:00 PM,ET,46
sabres,vs.,Wild,11/22/2017,7:00 PM,ET,38
sabres,vs.,Oilers,11/24/2017,7:00 PM,ET,45
sabres,vs.,Lightning,11/28/2017,7:00 PM,ET,34
sabres,vs.,Penguins,12/1/2017,7:00 PM,ET,31
sabres,vs.,Senators,12/12/2017,7:00 PM,ET,34
sabres,vs.,Hurricanes,12/15/2017,7:00 PM,ET,41
sabres,vs.,Bruins,12/19/2017,7:00 PM,ET,46
sabres,vs.,Flyers,12/22/2017,7:00 PM,ET,39
sabres,vs.,Rangers,1/1/2018,1:00 PM,ET,35
sabres,vs.,Jets,1/9/2018,7:00 PM,ET,42
sabres,vs.,Blue Jackets,1/11/2018,7:00 PM,ET,46
sabres,vs.,Stars,1/20/2018,1:00 PM,ET,39
sabres,vs.,Devils,1/30/2018,7:00 PM,ET,40
sabres,vs.,Panthers,2/1/2018,7:00 PM,ET,50
sabres,vs.,Blues,2/3/2018,7:00 PM,ET,29
sabres,vs.,Ducks,2/6/2018,7:00 PM,ET,30
sabres,vs.,Islanders,2/8/2018,7:00 PM,ET,50
sabres,vs.,Avalanche,2/11/2018,7:00 PM,ET,30
sabres,vs.,Lightning,2/13/2018,7:00 PM,ET,34
sabres,vs.,Kings,2/17/2018,1:00 PM,ET,39
sabres,vs.,Capitals,2/19/2018,3:00 PM,ET,30
sabres,vs.,Bruins,2/25/2018,5:00 PM,ET,46
sabres,vs.,Maple Leafs,3/5/2018,7:00 PM,ET,49
sabres,vs.,Flames,3/7/2018,7:30 PM,ET,51
sabres,vs.,Golden Knights,3/10/2018,1:00 PM,ET,55
sabres,vs.,Maple Leafs,3/15/2018,7:00 PM,ET,49
sabres,vs.,Blackhawks,3/17/2018,1:00 PM,ET,45
sabres,vs.,Predators,3/19/2018,7:00 PM,ET,38
sabres,vs.,Coyotes,3/21/2018,7:00 PM,ET,44
sabres,vs.,Canadiens,3/23/2018,7:00 PM,ET,35
sabres,vs.,Red Wings,3/29/2018,7:00 PM,ET,40
sabres,vs.,Senators,4/4/2018,7:30 PM,ET,34
sabres,@,Senators,2/15/2018,7:30 PM,ET,34
sabres,@,Senators,3/8/2018,7:30 PM,ET,34
sabres,@,Sharks,10/12/2017,7:30 PM,PT,34
sabres,@,Stars,11/4/2017,7:00 PM,CT,39
sabres,@,Wild,1/4/2018,7:00 PM,CT,38
hurricanes,@,Avalanche,11/2/2017,7:00 PM,MT,38
hurricanes,@,Blackhawks,3/8/2018,7:30 PM,CT,53
hurricanes,@,Blue Jackets,11/10/2017,7:00 PM,ET,54
hurricanes,@,Blue Jackets,11/28/2017,7:00 PM,ET,54
hurricanes,@,Blues,12/30/2017,7:00 PM,CT,37
hurricanes,@,Bruins,1/6/2018,7:00 PM,ET,54
hurricanes,@,Bruins,2/27/2018,7:00 PM,ET,54
hurricanes,@,Canadiens,1/25/2018,7:30 PM,ET,43
hurricanes,@,Canucks,12/5/2017,7:00 PM,PT,54
hurricanes,@,Capitals,1/11/2018,7:00 PM,ET,38
hurricanes,@,Capitals,3/30/2018,7:00 PM,ET,38
hurricanes,@,Coyotes,11/4/2017,6:00 PM,MT,52
hurricanes,@,Devils,2/15/2018,7:00 PM,ET,48
hurricanes,@,Devils,3/27/2018,7:00 PM,ET,48
hurricanes,@,Ducks,12/11/2017,7:00 PM,PT,38
hurricanes,@,Flames,10/19/2017,7:00 PM,MT,59
hurricanes,@,Flyers,3/1/2018,7:00 PM,ET,47
hurricanes,@,Flyers,4/5/2018,7:00 PM,ET,47
hurricanes,@,Golden Knights,12/12/2017,7:00 PM,MT,63
hurricanes,vs.,Wild,10/7/2017,7:00 PM,ET,46
hurricanes,vs.,Blue Jackets,10/10/2017,7:00 PM,ET,54
hurricanes,vs.,Lightning,10/24/2017,7:00 PM,ET,42
hurricanes,vs.,Blues,10/27/2017,7:30 PM,ET,37
hurricanes,vs.,Ducks,10/29/2017,5:00 PM,ET,38
hurricanes,vs.,Panthers,11/7/2017,7:00 PM,ET,58
hurricanes,vs.,Blackhawks,11/11/2017,7:00 PM,ET,53
hurricanes,vs.,Stars,11/13/2017,7:00 PM,ET,47
hurricanes,vs.,Islanders,11/19/2017,5:00 PM,ET,58
hurricanes,vs.,Rangers,11/22/2017,7:00 PM,ET,43
hurricanes,vs.,Maple Leafs,11/24/2017,7:30 PM,ET,57
hurricanes,vs.,Predators,11/26/2017,1:00 PM,ET,46
hurricanes,vs.,Panthers,12/2/2017,8:00 PM,ET,58
hurricanes,vs.,Blue Jackets,12/16/2017,8:00 PM,ET,54
hurricanes,vs.,Sabres,12/23/2017,7:00 PM,ET,53
hurricanes,vs.,Canadiens,12/27/2017,7:00 PM,ET,43
hurricanes,vs.,Penguins,12/29/2017,7:30 PM,ET,39
hurricanes,vs.,Capitals,1/2/2018,7:00 PM,ET,38
hurricanes,vs.,Capitals,1/12/2018,7:30 PM,ET,38
hurricanes,vs.,Flames,1/14/2018,3:00 PM,ET,59
hurricanes,vs.,Golden Knights,1/21/2018,5:00 PM,ET,63
hurricanes,vs.,Senators,1/30/2018,7:00 PM,ET,42
hurricanes,vs.,Canadiens,2/1/2018,7:00 PM,ET,43
hurricanes,vs.,Red Wings,2/2/2018,7:00 PM,ET,48
hurricanes,vs.,Sharks,2/4/2018,1:00 PM,ET,42
hurricanes,vs.,Flyers,2/6/2018,7:00 PM,ET,47
hurricanes,vs.,Canucks,2/9/2018,7:30 PM,ET,54
hurricanes,vs.,Avalanche,2/10/2018,7:00 PM,ET,38
hurricanes,vs.,Kings,2/13/2018,7:00 PM,ET,47
hurricanes,vs.,Islanders,2/16/2018,7:30 PM,ET,58
hurricanes,vs.,Devils,2/18/2018,5:00 PM,ET,48
hurricanes,vs.,Penguins,2/23/2018,7:30 PM,ET,39
hurricanes,vs.,Devils,3/2/2018,7:30 PM,ET,48
hurricanes,vs.,Jets,3/4/2018,7:00 PM,ET,50
hurricanes,vs.,Bruins,3/13/2018,7:00 PM,ET,54
hurricanes,vs.,Flyers,3/17/2018,7:00 PM,ET,47
hurricanes,vs.,Oilers,3/20/2018,7:00 PM,ET,53
hurricanes,vs.,Coyotes,3/22/2018,7:00 PM,ET,52
hurricanes,vs.,Senators,3/26/2018,7:00 PM,ET,42
hurricanes,vs.,Rangers,3/31/2018,7:00 PM,ET,43
hurricanes,vs.,Lightning,4/7/2018,7:00 PM,ET,42
hurricanes,@,Islanders,11/16/2017,7:00 PM,ET,58
hurricanes,@,Islanders,3/18/2018,5:00 PM,ET,58
hurricanes,@,Jets,10/14/2017,6:00 PM,CT,50
hurricanes,@,Kings,12/9/2017,7:30 PM,PT,47
hurricanes,@,Lightning,1/9/2018,7:30 PM,ET,42
hurricanes,@,Maple Leafs,10/26/2017,7:00 PM,ET,57
hurricanes,@,Maple Leafs,12/19/2017,2:00 PM,ET,57
hurricanes,@,Oilers,10/17/2017,7:00 PM,MT,53
hurricanes,@,Panthers,4/2/2018,7:30 PM,ET,58
hurricanes,@,Penguins,1/4/2018,7:00 PM,ET,39
hurricanes,@,Penguins,1/23/2018,7:00 PM,ET,39
hurricanes,@,Predators,12/21/2017,7:00 PM,CT,46
hurricanes,@,Rangers,12/1/2017,7:00 PM,ET,43
hurricanes,@,Rangers,3/12/2018,7:00 PM,ET,43
hurricanes,@,Red Wings,1/20/2018,7:00 PM,ET,48
hurricanes,@,Red Wings,2/24/2018,7:00 PM,ET,48
hurricanes,@,Sabres,11/18/2017,7:00 PM,ET,53
hurricanes,@,Sabres,12/15/2017,7:00 PM,ET,53
hurricanes,@,Senators,3/24/2018,7:00 PM,ET,42
hurricanes,@,Sharks,12/7/2017,7:30 PM,PT,42
hurricanes,@,Stars,10/21/2017,7:00 PM,CT,47
hurricanes,@,Wild,3/6/2018,7:00 PM,CT,46
bluejackets,@,Avalanche,1/4/2018,7:00 PM,MT,28
bluejackets,@,Blackhawks,10/7/2017,7:30 PM,CT,43
bluejackets,vs.,Islanders,10/6/2017,7:00 PM,ET,48
bluejackets,vs.,Rangers,10/13/2017,7:00 PM,ET,33
bluejackets,vs.,Lightning,10/19/2017,7:00 PM,ET,32
bluejackets,vs.,Kings,10/21/2017,7:00 PM,ET,37
bluejackets,vs.,Sabres,10/25/2017,8:00 PM,ET,43
bluejackets,vs.,Jets,10/27/2017,7:00 PM,ET,40
bluejackets,vs.,Bruins,10/30/2017,7:00 PM,ET,44
bluejackets,vs.,Predators,11/7/2017,7:00 PM,ET,36
bluejackets,vs.,Hurricanes,11/10/2017,7:00 PM,ET,39
bluejackets,vs.,Rangers,11/17/2017,7:00 PM,ET,33
bluejackets,vs.,Flames,11/22/2017,7:00 PM,ET,49
bluejackets,vs.,Senators,11/24/2017,7:00 PM,ET,32
bluejackets,vs.,Hurricanes,11/28/2017,7:00 PM,ET,39
bluejackets,vs.,Ducks,12/1/2017,7:00 PM,ET,28
bluejackets,vs.,Devils,12/5/2017,7:00 PM,ET,38
bluejackets,vs.,Coyotes,12/9/2017,7:00 PM,ET,42
bluejackets,vs.,Oilers,12/12/2017,7:00 PM,ET,43
bluejackets,vs.,Islanders,12/14/2017,7:00 PM,ET,48
bluejackets,vs.,Maple Leafs,12/20/2017,7:30 PM,ET,47
bluejackets,vs.,Flyers,12/23/2017,7:00 PM,ET,37
bluejackets,vs.,Lightning,12/31/2017,6:00 PM,ET,32
bluejackets,vs.,Panthers,1/7/2018,5:00 PM,ET,48
bluejackets,vs.,Canucks,1/12/2018,7:00 PM,ET,44
bluejackets,vs.,Stars,1/18/2018,7:00 PM,ET,37
bluejackets,vs.,Wild,1/30/2018,7:00 PM,ET,36
